Date,Price,Volume,Opening,Min,Max,ticker,settlement,instrument_type,currency,variacion_diaria
2024-02-26 00:00:00-03:00,14.9,162982.66,15.05,14.5,15.2,MELID,A-24HS,CEDEARS,USD,-2.614379084967322
2024-02-27 00:00:00-03:00,14.15,145498.91,14.8,14.1,14.8,MELID,A-24HS,CEDEARS,USD,-5.033557046979864
2024-02-28 00:00:00-03:00,14.0,128331.55,14.35,13.5,14.35,MELID,A-24HS,CEDEARS,USD,-1.0600706713780994
2024-02-29 00:00:00-03:00,13.95,103621.1,14.25,13.85,14.5,MELID,A-24HS,CEDEARS,USD,-0.357142857142867
2024-03-01 00:00:00-03:00,14.15,82167.05,14.45,13.85,14.45,MELID,A-24HS,CEDEARS,USD,1.433691756272415
2024-03-04 00:00:00-03:00,13.6,71016.75,14.4,13.5,14.4,MELID,A-24HS,CEDEARS,USD,-3.886925795053009
2024-03-05 00:00:00-03:00,13.1,85021.75,13.85,13.05,13.85,MELID,A-24HS,CEDEARS,USD,-3.676470588235292
2024-03-06 00:00:00-03:00,13.1,52866.4,13.3,13.0,13.35,MELID,A-24HS,CEDEARS,USD,0.0
2024-03-07 00:00:00-03:00,13.3,65736.45,13.1,13.0,13.4,MELID,A-24HS,CEDEARS,USD,1.526717557251911
2024-03-08 00:00:00-03:00,13.25,80214.85,13.25,13.1,13.5,MELID,A-24HS,CEDEARS,USD,-0.3759398496240629
2024-03-11 00:00:00-03:00,13.3,35494.75,13.5,13.15,13.5,MELID,A-24HS,CEDEARS,USD,0.37735849056603765
2024-03-12 00:00:00-03:00,13.4,60353.45,13.55,13.25,13.9,MELID,A-24HS,CEDEARS,USD,0.7518796992481258
2024-03-13 00:00:00-03:00,13.5,74189.15,13.5,13.1,13.6,MELID,A-24HS,CEDEARS,USD,0.746268656716409
2024-03-14 00:00:00-03:00,13.8,102033.8,13.7,13.5,13.9,MELID,A-24HS,CEDEARS,USD,2.2222222222222365
2024-03-15 00:00:00-03:00,13.3,63345.45,13.9,13.15,13.95,MELID,A-24HS,CEDEARS,USD,-3.6231884057971064
2024-03-18 00:00:00-03:00,13.25,66667.45,13.8,13.05,13.8,MELID,A-24HS,CEDEARS,USD,-0.3759398496240629
2024-03-19 00:00:00-03:00,13.55,119871.55,13.35,13.0,13.65,MELID,A-24HS,CEDEARS,USD,2.264150943396226
2024-03-20 00:00:00-03:00,13.8,120604.65,13.45,13.2,13.8,MELID,A-24HS,CEDEARS,USD,1.845018450184499
2024-03-21 00:00:00-03:00,14.2,184012.95,13.75,13.6,14.5,MELID,A-24HS,CEDEARS,USD,2.898550724637672
2024-03-22 00:00:00-03:00,14.05,81567.8,14.1,13.7,14.1,MELID,A-24HS,CEDEARS,USD,-1.0563380281690016
2024-03-25 00:00:00-03:00,13.85,132152.41,14.3,13.7,14.35,MELID,A-24HS,CEDEARS,USD,-1.4234875444839923
2024-03-26 00:00:00-03:00,14.0,89611.3,14.1,13.65,14.1,MELID,A-24HS,CEDEARS,USD,1.0830324909747224
2024-03-27 00:00:00-03:00,13.95,175671.75,13.8,13.6,14.4,MELID,A-24HS,CEDEARS,USD,-0.357142857142867
2024-04-03 00:00:00-03:00,13.55,77175.1,14.0,13.35,14.0,MELID,A-24HS,CEDEARS,USD,-2.8673835125447966
2024-04-04 00:00:00-03:00,13.25,120989.9,13.7,13.0,13.8,MELID,A-24HS,CEDEARS,USD,-2.2140221402214055
2024-04-05 00:00:00-03:00,13.2,111141.45,13.35,13.05,13.5,MELID,A-24HS,CEDEARS,USD,-0.37735849056603765
2024-04-08 00:00:00-03:00,13.25,93447.1,13.4,13.05,13.5,MELID,A-24HS,CEDEARS,USD,0.37878787878788955
2024-04-09 00:00:00-03:00,13.15,45690.1,13.45,13.0,13.45,MELID,A-24HS,CEDEARS,USD,-0.7547169811320753
2024-04-10 00:00:00-03:00,13.0,93692.65,13.1,12.85,13.7,MELID,A-24HS,CEDEARS,USD,-1.1406844106463865
2024-04-11 00:00:00-03:00,13.35,99948.35,12.85,12.85,13.4,MELID,A-24HS,CEDEARS,USD,2.6923076923076827
2024-04-12 00:00:00-03:00,12.75,118040.2,13.6,12.7,13.6,MELID,A-24HS,CEDEARS,USD,-4.49438202247191
2024-04-15 00:00:00-03:00,12.4,71868.8,12.75,12.2,13.05,MELID,A-24HS,CEDEARS,USD,-2.7450980392156876
2024-04-16 00:00:00-03:00,12.3,51704.4,12.6,12.0,12.65,MELID,A-24HS,CEDEARS,USD,-0.8064516129032251
2024-04-17 00:00:00-03:00,12.2,98943.65,12.25,11.9,12.45,MELID,A-24HS,CEDEARS,USD,-0.8130081300813163
2024-04-18 00:00:00-03:00,12.05,118235.35,12.5,11.85,12.5,MELID,A-24HS,CEDEARS,USD,-1.2295081967212962
2024-04-19 00:00:00-03:00,11.8,68405.4,12.0,11.7,12.1,MELID,A-24HS,CEDEARS,USD,-2.0746887966805017
2024-04-22 00:00:00-03:00,12.1,114407.45,11.7,11.5,12.2,MELID,A-24HS,CEDEARS,USD,2.5423728813559254
2024-04-23 00:00:00-03:00,12.25,128514.35,12.1,12.0,12.45,MELID,A-24HS,CEDEARS,USD,1.2396694214876103
2024-04-24 00:00:00-03:00,12.6,154748.0,12.35,12.0,12.7,MELID,A-24HS,CEDEARS,USD,2.857142857142847
2024-04-25 00:00:00-03:00,12.1,160651.2,12.2,11.8,12.25,MELID,A-24HS,CEDEARS,USD,-3.9682539682539653
2024-04-26 00:00:00-03:00,12.6,138051.7,12.5,12.1,12.9,MELID,A-24HS,CEDEARS,USD,4.132231404958686
2024-04-29 00:00:00-03:00,13.1,172346.25,13.0,12.5,13.2,MELID,A-24HS,CEDEARS,USD,3.9682539682539764
2024-04-30 00:00:00-03:00,13.35,205538.16,13.3,12.9,13.45,MELID,A-24HS,CEDEARS,USD,1.9083969465648831
2024-05-02 00:00:00-03:00,13.6,230688.75,13.2,12.85,13.8,MELID,A-24HS,CEDEARS,USD,1.8726591760299671
2024-05-03 00:00:00-03:00,14.25,266157.75,14.45,14.05,14.6,MELID,A-24HS,CEDEARS,USD,4.779411764705888
2024-05-06 00:00:00-03:00,14.35,144714.41,14.7,14.0,14.7,MELID,A-24HS,CEDEARS,USD,0.7017543859649145
2024-05-07 00:00:00-03:00,14.8,179284.25,14.5,14.4,14.85,MELID,A-24HS,CEDEARS,USD,3.1358885017421567
2024-05-08 00:00:00-03:00,14.85,156771.25,14.95,14.55,15.0,MELID,A-24HS,CEDEARS,USD,0.33783783783782884
2024-05-09 00:00:00-03:00,14.65,87164.45,14.8,14.55,14.85,MELID,A-24HS,CEDEARS,USD,-1.3468013468013407
2024-05-10 00:00:00-03:00,14.8,56735.0,15.0,14.45,15.0,MELID,A-24HS,CEDEARS,USD,1.0238907849829282
2024-05-13 00:00:00-03:00,14.55,50738.45,14.85,14.3,14.9,MELID,A-24HS,CEDEARS,USD,-1.6891891891891886
2024-05-14 00:00:00-03:00,14.7,54346.8,14.6,14.15,14.75,MELID,A-24HS,CEDEARS,USD,1.0309278350515427
2024-05-15 00:00:00-03:00,15.0,137023.16,14.8,14.2,15.1,MELID,A-24HS,CEDEARS,USD,2.0408163265306145
2024-05-16 00:00:00-03:00,15.05,90370.0,15.0,14.75,15.45,MELID,A-24HS,CEDEARS,USD,0.33333333333334103
2024-05-17 00:00:00-03:00,15.25,83060.05,15.15,14.9,15.3,MELID,A-24HS,CEDEARS,USD,1.3289036544850363
2024-05-20 00:00:00-03:00,15.35,66291.55,15.45,15.0,15.45,MELID,A-24HS,CEDEARS,USD,0.6557377049180246
2024-05-21 00:00:00-03:00,14.9,103399.35,15.3,14.6,15.4,MELID,A-24HS,CEDEARS,USD,-2.931596091205202
2024-05-22 00:00:00-03:00,14.7,57323.0,15.0,14.55,15.0,MELID,A-24HS,CEDEARS,USD,-1.34228187919464
2024-05-23 00:00:00-03:00,14.45,67697.9,14.65,14.4,14.8,MELID,A-24HS,CEDEARS,USD,-1.7006802721088454
2024-05-24 00:00:00-03:00,14.5,97003.85,14.55,14.15,14.7,MELID,A-24HS,CEDEARS,USD,0.34602076124568004
2024-05-27 00:00:00-03:00,14.45,35876.55,14.5,14.1,14.65,MELID,A-24HS,CEDEARS,USD,-0.34482758620689724
2024-05-28 00:00:00-03:00,14.6,88872.05,14.85,13.9,14.85,MELID,A-24HS,CEDEARS,USD,1.038062283737018
2024-05-29 00:00:00-03:00,14.7,63682.2,14.55,14.4,14.9,MELID,A-24HS,CEDEARS,USD,0.6849315068493178
2024-05-30 00:00:00-03:00,14.8,92576.6,14.9,14.45,15.0,MELID,A-24HS,CEDEARS,USD,0.6802721088435382
2024-05-31 00:00:00-03:00,14.75,46446.5,14.85,14.25,14.85,MELID,A-24HS,CEDEARS,USD,-0.33783783783783994
2024-06-03 00:00:00-03:00,14.5,43362.45,15.0,14.3,15.0,MELID,A-24HS,CEDEARS,USD,-1.6949152542372836
2024-06-04 00:00:00-03:00,13.85,77068.45,14.55,13.75,14.55,MELID,A-24HS,CEDEARS,USD,-4.482758620689653
2024-06-05 00:00:00-03:00,13.7,46695.75,14.15,13.5,14.3,MELID,A-24HS,CEDEARS,USD,-1.0830324909747335
2024-06-06 00:00:00-03:00,13.9,49655.0,13.75,13.7,13.95,MELID,A-24HS,CEDEARS,USD,1.4598540145985384
2024-06-07 00:00:00-03:00,13.7,59085.8,14.0,13.5,14.0,MELID,A-24HS,CEDEARS,USD,-1.4388489208633115
2024-06-10 00:00:00-03:00,13.75,26695.0,13.8,13.5,13.8,MELID,A-24HS,CEDEARS,USD,0.36496350364965124
2024-06-11 00:00:00-03:00,13.45,29325.85,14.0,13.25,14.0,MELID,A-24HS,CEDEARS,USD,-2.1818181818181848
2024-06-12 00:00:00-03:00,13.7,46727.05,13.45,13.35,13.85,MELID,A-24HS,CEDEARS,USD,1.8587360594795488
2024-06-13 00:00:00-03:00,13.55,62972.55,13.85,13.35,14.0,MELID,A-24HS,CEDEARS,USD,-1.0948905109488982
2024-06-14 00:00:00-03:00,13.55,74328.15,13.65,13.2,13.7,MELID,A-24HS,CEDEARS,USD,0.0
2024-06-18 00:00:00-03:00,13.45,50128.2,13.55,13.05,13.6,MELID,A-24HS,CEDEARS,USD,-0.738007380073813
2024-06-19 00:00:00-03:00,13.5,44909.4,13.85,13.05,13.85,MELID,A-24HS,CEDEARS,USD,0.3717472118959231
2024-06-24 00:00:00-03:00,13.55,52321.4,13.7,13.3,13.85,MELID,A-24HS,CEDEARS,USD,0.37037037037037646
2024-06-25 00:00:00-03:00,14.0,82986.4,13.8,13.45,14.0,MELID,A-24HS,CEDEARS,USD,3.3210332103321027
2024-06-26 00:00:00-03:00,14.1,58200.4,14.15,13.85,14.2,MELID,A-24HS,CEDEARS,USD,0.7142857142857117
2024-06-27 00:00:00-03:00,14.1,71206.7,14.2,13.85,14.35,MELID,A-24HS,CEDEARS,USD,0.0
2024-06-28 00:00:00-03:00,13.85,56758.1,14.1,13.65,14.1,MELID,A-24HS,CEDEARS,USD,-1.773049645390068
2024-07-01 00:00:00-03:00,13.35,60461.35,13.9,13.15,13.9,MELID,A-24HS,CEDEARS,USD,-3.6101083032490933
2024-07-02 00:00:00-03:00,13.5,84007.2,13.45,13.15,13.8,MELID,A-24HS,CEDEARS,USD,1.1235955056179803
2024-07-03 00:00:00-03:00,13.6,63630.4,13.6,13.15,13.7,MELID,A-24HS,CEDEARS,USD,0.7407407407407307
2024-07-04 00:00:00-03:00,13.6,48314.0,13.6,13.5,13.85,MELID,A-24HS,CEDEARS,USD,0.0
2024-07-05 00:00:00-03:00,13.95,58485.95,13.65,13.35,14.0,MELID,A-24HS,CEDEARS,USD,2.5735294117646967
2024-07-08 00:00:00-03:00,14.2,74292.95,14.0,13.9,14.25,MELID,A-24HS,CEDEARS,USD,1.7921146953405076
2024-07-10 00:00:00-03:00,14.35,77969.0,14.3,14.05,14.7,MELID,A-24HS,CEDEARS,USD,1.0563380281690238
2024-07-11 00:00:00-03:00,14.45,85582.1,14.35,14.3,14.8,MELID,A-24HS,CEDEARS,USD,0.6968641114982521
2024-07-12 00:00:00-03:00,14.7,123674.25,14.65,14.35,14.8,MELID,A-24HS,CEDEARS,USD,1.730103806228378
2024-07-15 00:00:00-03:00,14.6,70177.1,14.65,14.4,14.8,MELID,A-24HS,CEDEARS,USD,-0.6802721088435382
2024-07-16 00:00:00-03:00,14.4,94039.1,14.7,14.0,14.95,MELID,A-24HS,CEDEARS,USD,-1.3698630136986245
2024-07-17 00:00:00-03:00,14.2,59412.65,14.4,13.75,14.4,MELID,A-24HS,CEDEARS,USD,-1.388888888888895
2024-07-18 00:00:00-03:00,13.65,61777.2,14.4,13.5,14.4,MELID,A-24HS,CEDEARS,USD,-3.873239436619713
2024-07-19 00:00:00-03:00,13.8,77232.25,14.25,13.7,14.25,MELID,A-24HS,CEDEARS,USD,1.098901098901095
2024-07-22 00:00:00-03:00,14.1,53151.15,14.15,13.7,14.2,MELID,A-24HS,CEDEARS,USD,2.1739130434782483
2024-07-23 00:00:00-03:00,14.15,57698.45,14.3,14.0,14.3,MELID,A-24HS,CEDEARS,USD,0.35460992907800915
2024-07-24 00:00:00-03:00,13.7,43155.2,14.05,13.65,14.05,MELID,A-24HS,CEDEARS,USD,-3.180212014134287
2024-07-25 00:00:00-03:00,13.65,56527.05,13.85,13.1,14.0,MELID,A-24HS,CEDEARS,USD,-0.36496350364962904
2024-07-26 00:00:00-03:00,13.75,36821.4,13.3,13.05,13.9,MELID,A-24HS,CEDEARS,USD,0.73260073260073
2024-07-29 00:00:00-03:00,13.45,40576.55,13.85,13.4,13.9,MELID,A-24HS,CEDEARS,USD,-2.1818181818181848
2024-07-30 00:00:00-03:00,13.4,61214.0,13.55,13.25,13.8,MELID,A-24HS,CEDEARS,USD,-0.3717472118959009
2024-07-31 00:00:00-03:00,14.0,60095.0,13.45,13.3,14.0,MELID,A-24HS,CEDEARS,USD,4.477611940298498
2024-08-01 00:00:00-03:00,13.5,126858.95,14.1,13.2,14.1,MELID,A-24HS,CEDEARS,USD,-3.57142857142857
2024-08-02 00:00:00-03:00,14.55,343731.56,14.0,14.0,14.75,MELID,A-24HS,CEDEARS,USD,7.777777777777772
2024-08-05 00:00:00-03:00,14.75,227441.7,14.35,13.5,15.0,MELID,A-24HS,CEDEARS,USD,1.3745704467353903
2024-08-06 00:00:00-03:00,15.0,153683.25,14.8,14.7,15.35,MELID,A-24HS,CEDEARS,USD,1.6949152542372836
2024-08-07 00:00:00-03:00,15.35,122492.6,15.35,14.8,15.65,MELID,A-24HS,CEDEARS,USD,2.3333333333333206
2024-08-08 00:00:00-03:00,15.4,83804.35,15.3,15.0,15.6,MELID,A-24HS,CEDEARS,USD,0.32573289902280145
2024-08-09 00:00:00-03:00,15.7,95820.25,15.5,15.0,15.85,MELID,A-24HS,CEDEARS,USD,1.9480519480519431
2024-08-12 00:00:00-03:00,15.85,65478.0,15.7,15.5,15.9,MELID,A-24HS,CEDEARS,USD,0.9554140127388644
2024-08-13 00:00:00-03:00,15.85,80562.1,15.5,15.5,16.0,MELID,A-24HS,CEDEARS,USD,0.0
2024-08-14 00:00:00-03:00,15.75,96280.0,15.8,15.6,15.9,MELID,A-24HS,CEDEARS,USD,-0.6309148264984188
2024-08-15 00:00:00-03:00,16.5,248833.91,15.9,15.9,16.65,MELID,A-24HS,CEDEARS,USD,4.761904761904767
2024-08-16 00:00:00-03:00,16.4,108438.3,16.5,16.05,16.55,MELID,A-24HS,CEDEARS,USD,-0.60606060606061
2024-08-19 00:00:00-03:00,16.7,145215.95,16.6,16.4,16.85,MELID,A-24HS,CEDEARS,USD,1.8292682926829285
2024-08-20 00:00:00-03:00,16.65,102738.3,16.75,16.6,16.9,MELID,A-24HS,CEDEARS,USD,-0.29940119760479833
2024-08-21 00:00:00-03:00,16.7,98200.75,16.65,16.45,16.75,MELID,A-24HS,CEDEARS,USD,0.30030030030030463
2024-08-22 00:00:00-03:00,16.5,147835.0,16.65,16.5,16.75,MELID,A-24HS,CEDEARS,USD,-1.19760479041916
2024-08-23 00:00:00-03:00,16.7,59021.15,16.5,16.45,16.75,MELID,A-24HS,CEDEARS,USD,1.2121212121211977
2024-08-26 00:00:00-03:00,16.65,80734.05,16.65,16.5,16.8,MELID,A-24HS,CEDEARS,USD,-0.29940119760479833
2024-08-27 00:00:00-03:00,16.95,78035.8,16.75,16.75,17.15,MELID,A-24HS,CEDEARS,USD,1.8018018018018056
2024-08-28 00:00:00-03:00,16.75,57807.2,16.95,16.55,16.95,MELID,A-24HS,CEDEARS,USD,-1.179941002949847
2024-08-29 00:00:00-03:00,16.95,53714.7,17.05,16.75,17.1,MELID,A-24HS,CEDEARS,USD,1.1940298507462588
2024-08-30 00:00:00-03:00,17.4,93028.5,17.05,17.05,17.5,MELID,A-24HS,CEDEARS,USD,2.6548672566371723
2024-09-02 00:00:00-03:00,17.7,106917.6,17.5,17.4,17.8,MELID,A-24HS,CEDEARS,USD,1.7241379310344973
2024-09-03 00:00:00-03:00,16.8,107041.35,17.6,16.75,17.6,MELID,A-24HS,CEDEARS,USD,-5.0847457627118615
2024-09-04 00:00:00-03:00,16.85,55136.9,16.9,16.7,17.15,MELID,A-24HS,CEDEARS,USD,0.29761904761904656
2024-09-05 00:00:00-03:00,17.05,115610.55,17.4,16.8,17.65,MELID,A-24HS,CEDEARS,USD,1.1869436201780381
2024-09-06 00:00:00-03:00,16.8,72752.3,17.1,16.6,17.3,MELID,A-24HS,CEDEARS,USD,-1.4662756598240456
2024-09-09 00:00:00-03:00,17.1,595313.81,17.05,16.8,17.3,MELID,A-24HS,CEDEARS,USD,1.7857142857142794
2024-09-10 00:00:00-03:00,17.05,82495.55,17.25,16.8,17.5,MELID,A-24HS,CEDEARS,USD,-0.29239766081872176
2024-09-11 00:00:00-03:00,17.2,64407.05,16.95,16.75,17.4,MELID,A-24HS,CEDEARS,USD,0.8797653958944274
2024-09-12 00:00:00-03:00,17.95,145167.0,17.25,17.25,18.1,MELID,A-24HS,CEDEARS,USD,4.3604651162790775
2024-09-13 00:00:00-03:00,18.15,64560.15,18.0,17.85,18.3,MELID,A-24HS,CEDEARS,USD,1.1142061281337101
2024-09-16 00:00:00-03:00,17.95,76391.9,18.4,17.85,18.4,MELID,A-24HS,CEDEARS,USD,-1.1019283746556474
2024-09-17 00:00:00-03:00,17.8,63903.15,18.0,17.6,18.25,MELID,A-24HS,CEDEARS,USD,-0.8356545961002659
2024-09-18 00:00:00-03:00,17.9,115120.0,18.0,17.7,18.15,MELID,A-24HS,CEDEARS,USD,0.561797752808979
2024-09-19 00:00:00-03:00,17.9,69360.4,18.0,17.75,18.45,MELID,A-24HS,CEDEARS,USD,0.0
2024-09-20 00:00:00-03:00,17.85,53726.5,17.85,17.65,18.0,MELID,A-24HS,CEDEARS,USD,-0.27932960893852776
2024-09-23 00:00:00-03:00,17.9,70553.15,18.0,17.75,18.15,MELID,A-24HS,CEDEARS,USD,0.28011204481790397
2024-09-24 00:00:00-03:00,17.85,64279.25,17.9,17.65,18.0,MELID,A-24HS,CEDEARS,USD,-0.27932960893852776
2024-09-25 00:00:00-03:00,17.95,86860.6,17.85,17.7,18.0,MELID,A-24HS,CEDEARS,USD,0.5602240896358524
2024-09-26 00:00:00-03:00,17.9,67586.0,18.05,17.65,18.1,MELID,A-24HS,CEDEARS,USD,-0.2785515320334331
2024-09-27 00:00:00-03:00,17.55,89324.6,18.0,17.2,18.0,MELID,A-24HS,CEDEARS,USD,-1.9553072625698165
2024-09-30 00:00:00-03:00,17.5,89517.05,17.25,17.2,17.55,MELID,A-24HS,CEDEARS,USD,-0.2849002849002913
2024-10-01 00:00:00-03:00,17.5,70822.95,17.3,17.2,17.65,MELID,A-24HS,CEDEARS,USD,0.0
2024-10-02 00:00:00-03:00,17.05,127803.55,17.6,16.7,17.6,MELID,A-24HS,CEDEARS,USD,-2.571428571428569
2024-10-03 00:00:00-03:00,16.9,107573.25,17.0,16.7,17.35,MELID,A-24HS,CEDEARS,USD,-0.8797653958944385
2024-10-04 00:00:00-03:00,16.75,232179.41,16.9,16.7,17.3,MELID,A-24HS,CEDEARS,USD,-0.8875739644970349
2024-10-07 00:00:00-03:00,17.05,184386.5,16.9,16.75,17.35,MELID,A-24HS,CEDEARS,USD,1.7910447761193993
2024-10-08 00:00:00-03:00,17.5,154675.5,17.45,17.05,17.5,MELID,A-24HS,CEDEARS,USD,2.639296187683282
2024-10-09 00:00:00-03:00,17.75,192382.95,17.55,17.45,17.8,MELID,A-24HS,CEDEARS,USD,1.4285714285714235
2024-10-10 00:00:00-03:00,17.85,178521.5,17.95,17.6,17.95,MELID,A-24HS,CEDEARS,USD,0.5633802816901401
2024-10-14 00:00:00-03:00,18.2,183720.41,18.0,17.85,18.4,MELID,A-24HS,CEDEARS,USD,1.9607843137254832
2024-10-15 00:00:00-03:00,17.8,214961.41,18.15,17.55,18.3,MELID,A-24HS,CEDEARS,USD,-2.19780219780219
2024-10-16 00:00:00-03:00,17.75,113963.8,18.25,17.55,18.25,MELID,A-24HS,CEDEARS,USD,-0.2808988764045006
2024-10-17 00:00:00-03:00,17.9,92979.35,17.85,17.3,17.9,MELID,A-24HS,CEDEARS,USD,0.8450704225352101
2024-10-18 00:00:00-03:00,18.1,126440.6,17.55,17.5,18.15,MELID,A-24HS,CEDEARS,USD,1.1173184357541999
2024-10-21 00:00:00-03:00,18.1,130971.8,17.75,17.7,18.2,MELID,A-24HS,CEDEARS,USD,0.0
2024-10-22 00:00:00-03:00,17.75,118457.0,18.0,17.6,18.15,MELID,A-24HS,CEDEARS,USD,-1.9337016574585753
2024-10-23 00:00:00-03:00,17.25,169193.05,17.95,17.2,17.95,MELID,A-24HS,CEDEARS,USD,-2.8169014084507005
2024-10-24 00:00:00-03:00,17.65,141414.84,17.1,17.1,17.7,MELID,A-24HS,CEDEARS,USD,2.3188405797101463
2024-10-25 00:00:00-03:00,17.5,164212.0,17.9,17.35,17.9,MELID,A-24HS,CEDEARS,USD,-0.8498583569405027
2024-10-28 00:00:00-03:00,17.75,208222.05,17.8,17.3,17.8,MELID,A-24HS,CEDEARS,USD,1.4285714285714235
2024-10-29 00:00:00-03:00,17.45,177061.45,17.5,17.25,17.75,MELID,A-24HS,CEDEARS,USD,-1.6901408450704314
2024-10-30 00:00:00-03:00,17.35,133514.7,17.45,16.8,17.45,MELID,A-24HS,CEDEARS,USD,-0.5730659025787843
2024-10-31 00:00:00-03:00,17.5,88959.9,17.05,17.0,17.6,MELID,A-24HS,CEDEARS,USD,0.8645533141210304
2024-11-01 00:00:00-03:00,17.65,87804.05,17.45,17.4,17.8,MELID,A-24HS,CEDEARS,USD,0.8571428571428452
2024-11-04 00:00:00-03:00,17.95,137736.84,18.0,17.5,18.25,MELID,A-24HS,CEDEARS,USD,1.6997167138810276
2024-11-05 00:00:00-03:00,17.8,166840.41,18.35,17.6,18.35,MELID,A-24HS,CEDEARS,USD,-0.8356545961002659
2024-11-06 00:00:00-03:00,18.0,241372.25,17.9,17.85,18.35,MELID,A-24HS,CEDEARS,USD,1.1235955056179803
2024-11-07 00:00:00-03:00,15.65,3665815.5,16.6,15.15,17.3,MELID,A-24HS,CEDEARS,USD,-13.055555555555554
2024-11-08 00:00:00-03:00,16.35,1733359.5,15.95,15.75,17.0,MELID,A-24HS,CEDEARS,USD,4.472843450479247
2024-11-11 00:00:00-03:00,16.9,1539216.25,16.6,15.85,16.9,MELID,A-24HS,CEDEARS,USD,3.3639143730886722
2024-11-12 00:00:00-03:00,17.2,552606.38,16.9,16.8,17.3,MELID,A-24HS,CEDEARS,USD,1.775147928994092
2024-11-13 00:00:00-03:00,16.85,367252.75,17.2,16.6,17.45,MELID,A-24HS,CEDEARS,USD,-2.034883720930225
2024-11-14 00:00:00-03:00,16.55,750688.44,17.0,16.0,17.05,MELID,A-24HS,CEDEARS,USD,-1.7804154302670683
2024-11-15 00:00:00-03:00,16.5,332226.69,16.6,16.1,16.6,MELID,A-24HS,CEDEARS,USD,-0.30211480362538623
2024-11-19 00:00:00-03:00,16.55,317518.34,17.0,16.25,17.0,MELID,A-24HS,CEDEARS,USD,0.3030303030303161
2024-11-20 00:00:00-03:00,16.75,339293.09,16.65,16.35,16.85,MELID,A-24HS,CEDEARS,USD,1.2084592145015005
2024-11-21 00:00:00-03:00,17.0,433605.5,16.8,16.4,17.0,MELID,A-24HS,CEDEARS,USD,1.4925373134328401
2024-11-22 00:00:00-03:00,17.35,417164.94,17.1,16.75,17.35,MELID,A-24HS,CEDEARS,USD,2.0588235294117796
2024-11-25 00:00:00-03:00,17.95,420923.91,17.1,17.1,18.0,MELID,A-24HS,CEDEARS,USD,3.458213256484144
2024-11-26 00:00:00-03:00,18.05,446463.41,18.05,17.85,18.35,MELID,A-24HS,CEDEARS,USD,0.5571030640668662
2024-11-27 00:00:00-03:00,17.8,239770.05,18.4,17.5,18.45,MELID,A-24HS,CEDEARS,USD,-1.3850415512465353
2024-11-28 00:00:00-03:00,17.65,164024.75,17.95,17.35,17.95,MELID,A-24HS,CEDEARS,USD,-0.8426966292134908
2024-11-29 00:00:00-03:00,17.15,206208.91,17.5,16.75,17.5,MELID,A-24HS,CEDEARS,USD,-2.8328611898017053
2024-12-02 00:00:00-03:00,16.8,301670.34,17.25,16.55,17.3,MELID,A-24HS,CEDEARS,USD,-2.0408163265306034
2024-12-03 00:00:00-03:00,16.65,244562.34,17.0,16.5,17.0,MELID,A-24HS,CEDEARS,USD,-0.8928571428571508
2024-12-04 00:00:00-03:00,17.0,232955.66,16.75,16.55,17.15,MELID,A-24HS,CEDEARS,USD,2.1021021021021102
2024-12-05 00:00:00-03:00,17.05,201014.25,17.0,16.85,17.3,MELID,A-24HS,CEDEARS,USD,0.2941176470588225
2024-12-06 00:00:00-03:00,16.75,161335.0,16.65,16.65,17.25,MELID,A-24HS,CEDEARS,USD,-1.7595307917888658
2024-12-09 00:00:00-03:00,16.15,642914.38,17.0,15.8,17.0,MELID,A-24HS,CEDEARS,USD,-3.5820895522388096
2024-12-10 00:00:00-03:00,16.0,454951.09,16.5,15.7,16.5,MELID,A-24HS,CEDEARS,USD,-0.9287925696594312
2024-12-11 00:00:00-03:00,16.2,350640.06,16.05,16.0,16.4,MELID,A-24HS,CEDEARS,USD,1.2499999999999956
2024-12-12 00:00:00-03:00,16.2,223248.95,16.3,16.05,16.45,MELID,A-24HS,CEDEARS,USD,0.0
2024-12-13 00:00:00-03:00,15.8,513114.84,16.15,15.4,16.3,MELID,A-24HS,CEDEARS,USD,-2.4691358024691246
2024-12-16 00:00:00-03:00,15.55,427187.66,15.85,15.25,15.95,MELID,A-24HS,CEDEARS,USD,-1.5822784810126556
2024-12-17 00:00:00-03:00,15.5,583398.38,15.6,15.15,15.65,MELID,A-24HS,CEDEARS,USD,-0.3215434083601365
2024-12-18 00:00:00-03:00,15.25,521396.56,15.65,15.0,15.75,MELID,A-24HS,CEDEARS,USD,-1.6129032258064502
2024-12-19 00:00:00-03:00,14.4,785230.38,15.25,14.05,15.25,MELID,A-24HS,CEDEARS,USD,-5.573770491803276
2024-12-20 00:00:00-03:00,14.75,493492.06,14.4,14.0,14.85,MELID,A-24HS,CEDEARS,USD,2.430555555555558
2024-12-23 00:00:00-03:00,14.85,285047.75,15.15,14.55,15.35,MELID,A-24HS,CEDEARS,USD,0.6779661016949046
2024-12-24 00:00:00-03:00,14.8,86011.85,15.1,14.65,15.1,MELID,A-24HS,CEDEARS,USD,-0.33670033670032407
2024-12-26 00:00:00-03:00,14.9,300196.5,15.0,14.6,15.5,MELID,A-24HS,CEDEARS,USD,0.6756756756756799
2024-12-27 00:00:00-03:00,14.8,202728.7,14.7,14.5,15.15,MELID,A-24HS,CEDEARS,USD,-0.6711409395973145
