id_cotizacion,id_empresa,fecha,precio_apertura,precio_cierre,precio_max,precio_min,volumen_operado,variacion_porcentaje
5041,17,2025-01-27 03:00:00,19.6,18.2,19.6,18.15,767384.5,-7.61421319796954
5042,17,2025-01-28 03:00:00,18.45,17.85,18.65,17.35,626994.62,-1.92307692307692
5043,17,2025-01-29 03:00:00,17.9,18.6,18.7,17.6,475011.06,4.20168067226891
5044,17,2025-01-30 03:00:00,18.85,18.6,19,18.55,1138914.5,"0"
5045,17,2025-01-31 03:00:00,18.9,18.4,19,18.3,397268.81,-1.07526881720431
5046,17,2025-02-03 03:00:00,18.05,17.85,18.05,17.5,813635.69,-2.98913043478259
5047,17,2025-02-04 03:00:00,17.8,18.15,18.25,17.8,174744.41,1.68067226890756
5048,17,2025-02-05 03:00:00,18.3,17.85,18.3,17.8,178071,-1.65289256198345
5049,17,2025-02-06 03:00:00,17.65,17.8,18.2,17.6,279733.75,-0.280112044817926
5050,17,2025-02-07 03:00:00,18.1,18.25,19,17.5,524839.94,2.52808988764044
5051,17,2025-02-10 03:00:00,17.85,17.85,18.3,17.8,240239.59,-2.1917808219178
5052,17,2025-02-11 03:00:00,17.8,17.1,18.2,17.1,320357.44,-4.2016806722689
5053,17,2025-02-12 03:00:00,17.1,17.05,17.7,16.85,800016.12,-0.292397660818722
5054,17,2025-02-13 03:00:00,17.55,17.6,17.6,17.1,141924.45,3.2258064516129
5055,17,2025-02-14 03:00:00,17.75,17.4,17.8,17.3,283587.94,-1.13636363636366
5056,17,2025-02-17 03:00:00,17.1,16.5,17.4,16.35,497629.31,-5.17241379310344
5057,17,2025-02-18 03:00:00,16.75,17.2,17.35,16.2,367571.75,4.24242424242425
5058,17,2025-02-19 03:00:00,17.3,17.8,17.8,17.25,336834.59,3.48837209302326
5059,17,2025-02-20 03:00:00,17.9,18.65,18.7,17.7,367276.66,4.7752808988764
5060,17,2025-02-21 03:00:00,18.6,18.25,19.2,18.2,1807890.62,-2.14477211796246
5061,17,2025-02-24 03:00:00,18.25,17.65,18.7,17.5,320597.75,-3.28767123287672
5062,17,2025-02-25 03:00:00,17.5,17.3,17.75,16.9,232043.91,-1.98300283286118
5063,17,2025-02-26 03:00:00,17.25,17.15,17.6,17,168156.84,-0.867052023121395
5064,17,2025-02-27 03:00:00,17,16.55,17.2,16.4,302787.31,-3.49854227405246
5065,17,2025-02-28 03:00:00,16.65,16.95,17.1,16.1,273229.5,2.41691842900302
5066,17,2025-03-05 03:00:00,15.95,15.4,15.95,15,704669.38,-9.14454277286135
5067,17,2025-03-06 03:00:00,15.7,15.3,16.1,15.2,399910.66,-0.649350649350644
5068,17,2025-03-07 03:00:00,15.45,15.4,15.55,14.8,244110.75,"0.653594771241828"
5069,17,2025-03-10 03:00:00,14.7,14.2,14.7,13.8,621062.31,-7.79220779220779
5070,17,2025-03-11 03:00:00,14.55,14.35,14.9,14.15,396474.09,1.05633802816902
5071,17,2025-03-12 03:00:00,14.8,15.85,15.9,14.7,290521.44,10.4529616724739
5072,17,2025-03-13 03:00:00,15.65,15.95,16.05,15.3,249077.84,"0.630914826498419"
5073,17,2025-03-14 03:00:00,16.35,16.4,16.65,16.35,234595.16,2.82131661442007
5074,17,2025-03-17 03:00:00,16.7,16.4,16.7,16.2,171043.7,"0"
5075,17,2025-03-18 03:00:00,16,15.35,16.05,15.25,233493.59,-6.40243902439024
5076,17,2025-03-19 03:00:00,15.6,15.7,15.7,15.2,596922.5,2.28013029315961
5077,17,2025-03-20 03:00:00,15.8,15.7,15.9,15.4,180148.34,"0"
5078,17,2025-03-21 03:00:00,15.5,15.85,15.9,15.3,479862.69,"0.955414012738864"
5079,17,2025-03-25 03:00:00,16,16.15,16.2,15.85,170988.41,1.89274447949526
5080,17,2025-03-26 03:00:00,16.2,16.1,16.4,15.95,172442.05,-0.309597523219796
5081,17,2025-03-27 03:00:00,16.45,16.15,16.6,16.1,201960.95,"0.310559006211153"
5082,17,2025-03-28 03:00:00,16,15.9,16.1,15.65,129540.3,-1.54798761609906
5083,17,2025-03-31 03:00:00,15.9,15.45,15.9,15.2,161796.55,-2.83018867924529
5084,17,2025-04-01 03:00:00,15.5,15.75,16.1,15.5,266257.44,1.94174757281553
5085,17,2025-04-03 03:00:00,14.9,14.55,15,14.45,539178.88,-7.61904761904761
5086,17,2025-04-04 03:00:00,13.9,12.9,13.9,12.5,931782.38,-11.340206185567
5087,17,2025-04-07 03:00:00,12.45,12.2,12.8,11.8,773952.88,-5.4263565891473
5088,17,2025-04-08 03:00:00,12.9,11.5,13.2,11.45,393829.1,-5.73770491803278
5089,18,2023-01-02 03:00:00,23,23.45,23.45,23,513.25,NAN
5090,18,2023-01-03 03:00:00,23.25,21.75,23.25,21.7,9559.65,-7.24946695095948
5091,18,2023-01-04 03:00:00,21.55,21.7,22,21.55,1840.35,-0.229885057471269
5092,18,2023-01-05 03:00:00,21.7,22.65,22.7,21.7,4464.45,4.37788018433178
5093,18,2023-01-06 03:00:00,23.35,23.5,23.5,22.7,6633.25,3.75275938189845
5094,18,2023-01-09 03:00:00,23.5,22.8,23.5,22.3,2380.45,-2.97872340425531
5095,18,2023-01-10 03:00:00,23,23,23,23,230,"0.877192982456143"
5096,18,2023-01-11 03:00:00,22.7,22.7,23.4,22.3,5424.1,-1.30434782608696
5097,18,2023-01-12 03:00:00,23.25,22.9,23.5,22.9,2042.55,"0.881057268722474"
5098,18,2023-01-13 03:00:00,22.7,23,23.9,22.7,11767.6,"0.436681222707436"
5099,18,2023-01-16 03:00:00,24.2,23.2,25.2,23.1,10011.35,"0.869565217391299"
5100,18,2023-01-17 03:00:00,23.5,23.2,23.5,23.1,537,"0"
5101,18,2023-01-18 03:00:00,22.55,23.2,22.55,22.55,389.6,"0"
5102,18,2023-01-19 03:00:00,24,25,25.2,23.95,2023.2,7.75862068965518
5103,18,2023-01-20 03:00:00,24.5,23.2,24.5,23.2,1236.6,-7.20000000000001
5104,18,2023-01-23 03:00:00,23.2,24,25.05,23.2,3276.15,3.44827586206897
5105,18,2023-01-24 03:00:00,25.1,24,25.75,22.7,8324.7,"0"
5106,18,2023-01-25 03:00:00,24,23.75,24,23.05,1027.2,-1.04166666666666
5107,18,2023-01-26 03:00:00,24.3,24.3,25.5,24.3,8931.95,2.3157894736842
5108,18,2023-01-27 03:00:00,24.3,23.2,24.3,24,30950.1,-4.52674897119342
5109,18,2023-01-30 03:00:00,23.55,23.55,24.05,23.55,14497.45,1.50862068965518
5110,18,2023-01-31 03:00:00,23.6,23.75,23.75,23.55,708.25,"0.849256900212314"
5111,18,2023-02-01 03:00:00,24.65,24.65,24.65,23.7,2930.1,3.78947368421052
5112,18,2023-02-02 03:00:00,24.65,23.05,24.65,23,1695.6,-6.49087221095334
5113,18,2023-02-03 03:00:00,23.5,23.45,23.5,23.1,10389.85,1.73535791757049
5114,18,2023-02-06 03:00:00,23,22.85,23,22.7,342.45,-2.55863539445628
5115,18,2023-02-07 03:00:00,23.25,24,24,23.1,1694.35,5.03282275711159
5116,18,2023-02-08 03:00:00,24,24.25,24,22.85,1026.2,1.04166666666667
5117,18,2023-02-09 03:00:00,24.5,23.7,25.5,23.6,1937.25,-2.26804123711341
5118,18,2023-02-10 03:00:00,25.1,25,25.1,24.2,4048.5,5.48523206751055
5119,18,2023-02-13 03:00:00,24.4,25.1,24.6,24.2,1514.7,"0.4"
5120,18,2023-02-14 03:00:00,25.2,24.5,25.35,24.2,824.05,-2.39043824701196
5121,18,2023-02-15 03:00:00,24.5,23.8,24.5,23.8,1143.05,-2.85714285714286
5122,18,2023-02-16 03:00:00,24.15,23.95,24.15,23.85,1155.55,"0.630252100840334"
5123,18,2023-02-17 03:00:00,23.4,25,24.6,23.2,2298.05,4.38413361169103
5124,18,2023-02-22 03:00:00,25.75,23,25.75,23.05,2569.2,-8
5125,18,2023-02-23 03:00:00,23,23.9,23,22.7,5301.65,3.91304347826087
5126,18,2023-02-24 03:00:00,22.5,22.75,22.75,22.5,1929.9,-4.81171548117154
5127,18,2023-02-27 03:00:00,23,22.8,23,22.7,409.7,"0.219780219780219"
5128,18,2023-02-28 03:00:00,23,22.25,23.95,22.25,58677.4,-2.41228070175439
5129,18,2023-03-01 03:00:00,22.6,22.7,22.95,22.6,4298.5,2.02247191011236
5130,18,2023-03-02 03:00:00,22.75,22.95,22.75,22.7,4845.9,1.10132158590308
5131,18,2023-03-03 03:00:00,22.65,23,22.9,22.65,986.05,"0.217864923747291"
5132,18,2023-03-06 03:00:00,23,23.2,24.1,23,5710.95,"0.869565217391299"
5133,18,2023-03-07 03:00:00,23.3,23.15,24.15,22.95,1737.8,-0.215517241379315
5134,18,2023-03-08 03:00:00,22.75,22.5,23.35,22.35,1374.7,-2.80777537796976
5135,18,2023-03-09 03:00:00,22.2,22.7,22.7,22.2,769.9,"0.888888888888895"
5136,18,2023-03-10 03:00:00,22.15,22.3,22.8,22.1,3870.5,-1.76211453744493
5137,18,2023-03-13 03:00:00,22,22,22.2,22,3392.15,-1.34529147982063
5138,18,2023-03-14 03:00:00,22.55,23.5,24,22.55,943.75,6.81818181818181
5139,18,2023-03-15 03:00:00,21.1,21.2,22.8,21.1,925.3,-9.7872340425532
5140,18,2023-03-16 03:00:00,21.2,21.85,21.85,20.35,537.5,3.06603773584906
5141,18,2023-03-17 03:00:00,20.95,21.7,21.75,20.5,9347.85,-0.686498855835249
5142,18,2023-03-20 03:00:00,20.7,21.9,21.9,20.45,7925.9,"0.921658986175111"
5143,18,2023-03-21 03:00:00,22,22.9,23.8,21.9,4146.95,4.56621004566211
5144,18,2023-03-22 03:00:00,22.95,22.9,22.95,22,2453.3,"0"
5145,18,2023-03-23 03:00:00,22,21.8,22.1,21.9,2506.9,-4.80349344978165
5146,18,2023-03-27 03:00:00,21.9,21.75,22.3,21.25,2861.55,-0.229357798165142
5147,18,2023-03-28 03:00:00,21.75,21.75,22.35,21.75,7985.8,"0"
5148,18,2023-03-29 03:00:00,22.2,23.4,23.5,22.15,2369.3,7.58620689655172
5149,18,2023-03-30 03:00:00,22.4,22.5,23.35,22.4,407.45,-3.84615384615384
5150,18,2023-03-31 03:00:00,22.4,22.55,22.7,22.4,3098.4,"0.222222222222235"
5151,18,2023-04-03 03:00:00,23.4,24,24,23.4,3886.5,6.43015521064301
5152,18,2023-04-04 03:00:00,24.15,24,24.25,23.4,2878.15,"0"
5153,18,2023-04-05 03:00:00,23.5,24.9,25,23.4,1845.2,3.74999999999999
5154,18,2023-04-10 03:00:00,25,23.75,25,23.5,3576.4,-4.61847389558232
5155,18,2023-04-11 03:00:00,23.8,24,23.95,23.75,6403.6,1.05263157894737
5156,18,2023-04-12 03:00:00,23.5,23.6,23.9,23.5,1874.4,-1.66666666666666
5157,18,2023-04-13 03:00:00,23.8,24.4,24.4,23.5,1676.95,3.38983050847457
5158,18,2023-04-14 03:00:00,24.2,23.95,24.2,23.8,2067.45,-1.84426229508197
5159,18,2023-04-17 03:00:00,23.95,24,25,23.75,2297.05,"0.20876826722338"
5160,18,2023-04-18 03:00:00,24.8,23.85,25,24,5067.2,-0.624999999999998
5161,18,2023-04-19 03:00:00,23.9,24.1,24.9,23.9,5768.6,1.04821802935011
5162,18,2023-04-20 03:00:00,23.35,23.55,23.55,23.35,164.25,-2.28215767634855
5163,18,2023-04-21 03:00:00,24,24.6,25.25,23.05,1459.2,4.45859872611465
5164,18,2023-04-24 03:00:00,25.6,25.3,25.6,24.15,8314.75,2.84552845528454
5165,18,2023-04-25 03:00:00,23.9,25.6,25.65,23.9,4488.45,1.18577075098814
5166,18,2023-04-26 03:00:00,23.2,23.75,24,23.1,3312.2,-7.2265625
5167,18,2023-04-27 03:00:00,24.9,23.8,24.9,23.7,1195.95,"0.210526315789483"
5168,18,2023-04-28 03:00:00,24.85,24.6,25,24.5,2698.8,3.36134453781514
5169,18,2023-05-02 03:00:00,22.8,24.3,22.95,22.8,10646.4,-1.21951219512195
5170,18,2023-05-03 03:00:00,24,22.65,24,22.6,2264.55,-6.79012345679013
5171,18,2023-05-04 03:00:00,22.3,22.05,23,22.05,1767.2,-2.64900662251655
5172,18,2023-05-05 03:00:00,23.05,24,24.15,23,781.5,8.84353741496597
5173,18,2023-05-08 03:00:00,24,23.4,24.5,23.5,2760.35,-2.5
5174,18,2023-05-09 03:00:00,23,22.65,23.4,22.65,2864.15,-3.2051282051282
5175,18,2023-05-10 03:00:00,22.5,22.6,23.45,22.2,453.95,-0.22075055187637
5176,18,2023-05-11 03:00:00,22.6,22.3,23.1,22.3,1190.9,-1.32743362831859
5177,18,2023-05-12 03:00:00,23,22.8,23.1,22.5,848.6,2.24215246636772
5178,18,2023-05-15 03:00:00,22.4,22.5,22.55,21.7,3003.95,-1.31578947368421
5179,18,2023-05-16 03:00:00,21.6,22.95,22,21.5,1965.9,2
5180,18,2023-05-17 03:00:00,22,22.7,22.7,21.6,3124.75,-1.08932461873639
5181,18,2023-05-18 03:00:00,21.75,22.2,22.25,21.75,5233.35,-2.20264317180616
5182,18,2023-05-19 03:00:00,22.45,22.8,23.45,22.05,2789.75,2.70270270270272
5183,18,2023-05-22 03:00:00,22.2,22.6,22.65,22,3099.1,-0.877192982456132
5184,18,2023-05-23 03:00:00,22.6,22.3,22.9,22.25,740.5,-1.32743362831859
5185,18,2023-05-24 03:00:00,23.3,22.5,23.3,22.5,724.2,"0.896860986547088"
5186,18,2023-05-29 03:00:00,21.8,22.6,22.55,21,1370.45,"0.444444444444447"
5187,18,2023-05-30 03:00:00,22.5,22.35,22.5,21.6,681.5,-1.10619469026548
5188,18,2023-05-31 03:00:00,22,21.4,22,21.35,559.3,-4.25055928411634
5189,18,2023-06-01 03:00:00,21.25,22.1,22.2,21.15,732.45,3.27102803738319
5190,18,2023-06-02 03:00:00,22.1,22.35,22.1,21.65,11418.8,1.13122171945701
5191,18,2023-06-05 03:00:00,22,22.15,22.35,22,3001.25,-0.894854586129767
5192,18,2023-06-06 03:00:00,22,21.85,22.15,21.8,3467.15,-1.35440180586907
5193,18,2023-06-07 03:00:00,22.4,23.05,23,21.65,3999.35,5.49199084668193
5194,18,2023-06-08 03:00:00,24,22.4,24,22.35,1511,-2.81995661605207
5195,18,2023-06-09 03:00:00,22.55,22.8,22.8,22.05,3856.85,1.7857142857143
5196,18,2023-06-12 03:00:00,23.55,22.35,23.55,22.2,3201.95,-1.97368421052632
5197,18,2023-06-13 03:00:00,22.75,23.3,23.45,22.3,2461,4.25055928411633
5198,18,2023-06-14 03:00:00,22.25,22.8,22.3,22.2,1162.35,-2.14592274678111
5199,18,2023-06-15 03:00:00,22.65,22.05,22.65,21.85,489.9,-3.28947368421053
5200,18,2023-06-16 03:00:00,22.05,22.5,22.6,22,670.1,2.04081632653061
5201,18,2023-06-21 03:00:00,22.25,22.2,22.25,22.2,333.35,-1.33333333333334
5202,18,2023-06-22 03:00:00,22.2,22.25,22.25,21.6,3612.7,"0.225225225225234"
5203,18,2023-06-23 03:00:00,21.85,21.85,21.85,21.75,2200.25,-1.79775280898876
5204,18,2023-06-26 03:00:00,22.3,22.3,22.3,22.3,200.7,2.05949656750573
5205,18,2023-06-27 03:00:00,22.45,22.15,23,22.15,1581.05,-0.672645739910327
5206,18,2023-06-28 03:00:00,22.3,21.6,22.35,21.55,2000.35,-2.48306997742662
5207,18,2023-06-29 03:00:00,22.05,22.8,22.3,22.05,1024.2,5.55555555555556
5208,18,2023-06-30 03:00:00,22.8,23.5,23.4,22.25,4511.3,3.07017543859649
5209,18,2023-07-03 03:00:00,22.5,22.2,22.75,22.5,2293.9,-5.53191489361703
5210,18,2023-07-04 03:00:00,23.2,23.2,23.2,23.2,185.6,4.5045045045045
5211,18,2023-07-05 03:00:00,22.6,22.4,22.6,22.25,896.05,-3.44827586206897
5212,18,2023-07-06 03:00:00,22.25,21.8,22.25,21,1062.3,-2.67857142857142
5213,18,2023-07-07 03:00:00,21.5,21.95,22,21.45,368.25,"0.688073394495414"
5214,18,2023-07-10 03:00:00,22,22.6,22.6,21.8,532.1,2.9612756264237
5215,18,2023-07-11 03:00:00,22.35,22.45,22.35,22,603.15,-0.663716814159299
5216,18,2023-07-12 03:00:00,22.3,22.75,22.75,22,991.65,1.33630289532294
5217,18,2023-07-13 03:00:00,22.1,22.95,22.45,22,6027.25,"0.879120879120876"
5218,18,2023-07-14 03:00:00,21.75,21.9,22.15,21.4,2479.7,-4.57516339869282
5219,18,2023-07-17 03:00:00,21.4,21.6,21.65,21.4,1804.35,-1.36986301369861
5220,18,2023-07-18 03:00:00,21.4,21.5,21.65,20.95,1833.35,-0.462962962962965
5221,18,2023-07-19 03:00:00,21.6,21.8,22.45,21.6,1696.2,1.39534883720931
5222,18,2023-07-20 03:00:00,21.65,22.1,22.05,21.65,4777.2,1.37614678899083
5223,18,2023-07-21 03:00:00,22.2,21.95,22.2,21.4,921.95,-0.678733031674217
5224,18,2023-07-24 03:00:00,22.5,22.2,22.5,22.4,1865.25,1.13895216400912
5225,18,2023-07-25 03:00:00,22.45,22.3,22.95,22.2,3959,"0.450450450450446"
5226,18,2023-07-26 03:00:00,23.35,22,23.35,22,2560.15,-1.34529147982063
5227,18,2023-07-27 03:00:00,22.4,22.1,22.5,22.1,3752,"0.454545454545463"
5228,18,2023-07-28 03:00:00,22.95,21.9,22.95,21.6,2587.45,-0.904977375565619
5229,18,2023-07-31 03:00:00,22.7,23.3,23.3,22.45,4631.95,6.39269406392695
5230,18,2023-08-01 03:00:00,22.65,22.85,22.8,21.85,2529.7,-1.931330472103
5231,18,2023-08-02 03:00:00,23,22.85,23.4,22.2,1219.9,"0"
5232,18,2023-08-03 03:00:00,22.85,23.15,22.95,22.85,1525,1.31291028446388
5233,18,2023-08-04 03:00:00,23.9,23.8,25,22.5,7512.85,2.80777537796977
5234,18,2023-08-07 03:00:00,23.8,22.75,23.8,22.65,593.45,-4.41176470588236
5235,18,2023-08-08 03:00:00,23,22.7,23.55,22,6135.45,-0.219780219780219
5236,18,2023-08-09 03:00:00,22.85,23.6,24,22.85,6979,3.96475770925111
5237,18,2023-08-10 03:00:00,22.45,24.15,24.15,22.45,2711.25,2.33050847457625
5238,18,2023-08-11 03:00:00,24.85,24.1,24.85,23.7,1678.6,-0.207039337474113
5239,18,2023-08-14 03:00:00,24.9,23.35,24.9,23.3,4621.65,-3.11203319502075
5240,18,2023-08-15 03:00:00,24,24.8,24,22.05,561.2,6.20985010706638
5241,18,2023-08-16 03:00:00,24.6,24.8,24.75,24.5,3239.05,"0"
5242,18,2023-08-17 03:00:00,23.5,22.75,23.5,23.25,1567.1,-8.26612903225806
5243,18,2023-08-18 03:00:00,23.1,23.6,23.3,22.75,466.3,3.73626373626375
5244,18,2023-08-22 03:00:00,23.05,23.75,24.3,23,3907.95,"0.63559322033897"
5245,18,2023-08-23 03:00:00,22.9,23.25,23.55,22.45,1382.85,-2.10526315789473
5246,18,2023-08-24 03:00:00,22.9,23.1,24,22.4,2052.1,-0.645161290322571
5247,18,2023-08-25 03:00:00,23,24.1,24.15,22.75,2062.25,4.32900432900434
5248,18,2023-08-28 03:00:00,24.3,24.4,24.4,23.3,2541.6,1.24481327800829
5249,18,2023-08-29 03:00:00,24.4,23.5,24.4,23.3,459.8,-3.68852459016393
5250,18,2023-08-30 03:00:00,24,23.85,24,23.4,6781.3,1.48936170212766
5251,18,2023-08-31 03:00:00,23.8,23.75,24.3,23.3,1457.35,-0.419287211740049
5252,18,2023-09-01 03:00:00,24.1,24.25,24.5,23.55,3437.75,2.10526315789474
5253,18,2023-09-04 03:00:00,23.5,24.1,25.6,23.5,8561.95,-0.618556701030926
5254,18,2023-09-05 03:00:00,23.4,24.2,24.5,23.4,950.45,"0.414937759336098"
5255,18,2023-09-06 03:00:00,24.2,24.45,24.6,23.4,3169.15,1.03305785123966
5256,18,2023-09-07 03:00:00,24.45,24.4,25.05,23.05,5939.15,-0.204498977505119
5257,18,2023-09-08 03:00:00,24.35,24.2,24.7,24.35,1149,-0.819672131147542
5258,18,2023-09-11 03:00:00,24.3,24.6,24.3,23.8,1733.8,1.65289256198349
5259,18,2023-09-12 03:00:00,24.5,25,25,23.8,16442.7,1.62601626016259
5260,18,2023-09-13 03:00:00,25.25,24.65,26.25,24.65,5104.1,-1.4
5261,18,2023-09-14 03:00:00,24.5,25.25,25.25,24.5,5531.2,2.43407707910752
5262,18,2023-09-15 03:00:00,25.6,25.2,25.6,24.95,5280.4,-0.198019801980198
5263,18,2023-09-18 03:00:00,24.85,25.35,25.2,24.85,12283.8,"0.595238095238093"
5264,18,2023-09-19 03:00:00,25.3,25.15,25.35,25,3606.75,-0.788954635108496
5265,18,2023-09-20 03:00:00,25.3,25.05,25.3,25,3342.65,-0.397614314115302
5266,18,2023-09-21 03:00:00,25,24.6,25.05,24.55,3627.6,-1.79640718562873
5267,18,2023-09-22 03:00:00,24.55,24.8,24.9,24.5,2003.5,"0.813008130081294"
5268,18,2023-09-25 03:00:00,25,24.95,25,24.35,6182,"0.604838709677424"
5269,18,2023-09-26 03:00:00,24.7,24.7,24.95,24.7,2771,-1.00200400801603
5270,18,2023-09-27 03:00:00,25,27,27,24.55,7830.6,9.31174089068827
5271,18,2023-09-28 03:00:00,25.8,25.8,25.8,25.05,3487.15,-4.44444444444444
5272,18,2023-09-29 03:00:00,25.2,25.15,25.2,24.8,1376.15,-2.51937984496124
5273,18,2023-10-02 03:00:00,25,24.3,25.5,23.6,4601.05,-3.37972166998011
5274,18,2023-10-03 03:00:00,23.95,24.85,25.35,23.95,2621,2.2633744855967
5275,18,2023-10-04 03:00:00,24.85,23.6,24.85,23.6,1429,-5.03018108651911
5276,18,2023-10-05 03:00:00,23.6,24.75,24.75,23.6,1460.3,4.8728813559322
5277,18,2023-10-06 03:00:00,24,25.65,25.8,24,5190.1,3.63636363636364
5278,18,2023-10-09 03:00:00,25,26.3,26.45,24.75,4193.9,2.53411306042886
5279,18,2023-10-10 03:00:00,25,26.2,26.25,24,3732.55,-0.380228136882132
5280,18,2023-10-11 03:00:00,26.7,22.3,27.15,22.1,9954.15,-14.8854961832061
5281,18,2023-10-12 03:00:00,23,23.2,23.2,23,2435.6,4.03587443946187
5282,18,2023-10-17 03:00:00,23,24.4,25.25,23,5650.85,5.17241379310345
5283,18,2023-10-18 03:00:00,24.9,25.75,25.9,23.6,2454.55,5.5327868852459
5284,18,2023-10-19 03:00:00,25.75,25.8,26,22.55,7178.05,"0.194174757281562"
5285,18,2023-10-20 03:00:00,25.8,26.55,27,25.8,6069.45,2.90697674418605
5286,18,2023-10-23 03:00:00,26.5,25.95,26.5,25.95,2632.65,-2.25988700564972
5287,18,2023-10-24 03:00:00,25.8,23,25.8,22.15,2236.35,-11.3680154142582
5288,18,2023-10-25 03:00:00,22.2,22.2,22.2,21.75,1946.55,-3.47826086956522
5289,18,2023-10-26 03:00:00,21.5,21.1,21.5,21.05,552.15,-4.95495495495495
5290,18,2023-10-27 03:00:00,21.5,21.2,22,20.8,2201.2,"0.473933649289093"
5291,18,2023-10-30 03:00:00,20.9,20.8,22,20.8,2146.9,-1.88679245283018
5292,18,2023-10-31 03:00:00,20.8,21,20.8,20.2,577.6,"0.961538461538458"
5293,18,2023-11-01 03:00:00,21.3,21.8,22.6,20.4,5446.6,3.80952380952382
5294,18,2023-11-02 03:00:00,21.95,22.05,22.1,21.95,727.9,1.1467889908257
5295,18,2023-11-03 03:00:00,22.9,22.8,22.9,22.85,434.25,3.40136054421769
5296,18,2023-11-07 03:00:00,21.8,21.1,22.7,21,2052.6,-7.45614035087719
5297,18,2023-11-08 03:00:00,21,21.25,21.85,20.6,1014.7,"0.710900473933651"
5298,18,2023-11-09 03:00:00,20.65,22,22,20.6,4080,3.52941176470589
5299,18,2023-11-10 03:00:00,22.5,21,22.5,21,2555.05,-4.54545454545454
5300,18,2023-11-13 03:00:00,21,22.05,22.2,21,1774.1,5
5301,18,2023-11-14 03:00:00,21.5,22.15,22.15,21.5,4146.25,"0.453514739229011"
5302,18,2023-11-15 03:00:00,21.5,21.3,21.5,21.05,404.7,-3.8374717832957
5303,18,2023-11-16 03:00:00,22,21.85,22,21.3,3626.85,2.58215962441315
5304,18,2023-11-17 03:00:00,21.85,21.6,22.8,21.5,7552.55,-1.1441647597254
5305,18,2023-11-21 03:00:00,22.1,22.6,22.7,21.5,6429.45,4.62962962962963
5306,18,2023-11-22 03:00:00,22.95,21.5,22.95,21,5426.15,-4.86725663716815
5307,18,2023-11-23 03:00:00,21.5,21.85,22,20.7,2396.45,1.6279069767442
5308,18,2023-11-24 03:00:00,21.9,20.8,21.9,20.8,6366.1,-4.80549199084669
5309,18,2023-11-27 03:00:00,20.5,20.1,21.7,19.05,5936.75,-3.36538461538461
5310,18,2023-11-28 03:00:00,20,20.4,20.5,20,3900.5,1.49253731343282
5311,18,2023-11-29 03:00:00,20.5,20.4,20.8,20,9645.45,"0"
5312,18,2023-11-30 03:00:00,21,20.5,21,19.8,4706.65,"0.490196078431371"
5313,18,2023-12-01 03:00:00,20.95,21,21,20.3,3658.25,2.4390243902439
5314,18,2023-12-04 03:00:00,20.95,20.2,21.95,19,5763.85,-3.80952380952382
5315,18,2023-12-05 03:00:00,20.9,19.65,20.9,19,6422.65,-2.72277227722773
5316,18,2023-12-06 03:00:00,19,20,20.35,19,6806.5,1.78117048346056
5317,18,2023-12-07 03:00:00,20,20.15,20.45,19.45,2630.65,"0.749999999999984"
5318,18,2023-12-11 03:00:00,20.45,20,20.5,19.65,3135.95,-0.744416873449127
5319,18,2023-12-12 03:00:00,19.8,20,20.4,19.5,5666.45,"0"
5320,18,2023-12-13 03:00:00,20,19.95,20.5,19.1,3908.1,-0.250000000000006
5321,18,2023-12-14 03:00:00,20.5,20.75,21.3,20.05,5872.85,4.01002506265664
5322,18,2023-12-15 03:00:00,21.25,21,21.25,20.1,16855.25,1.20481927710843
5323,18,2023-12-18 03:00:00,21.05,21,21.3,20.3,10791.25,"0"
5324,18,2023-12-19 03:00:00,21,21.85,22,20.5,14284.55,4.04761904761906
5325,18,2023-12-20 03:00:00,21.55,20.85,21.55,20.5,9918.6,-4.5766590389016
5326,18,2023-12-21 03:00:00,20.8,20.9,21,20.35,12732.5,"0.239808153477195"
5327,18,2023-12-22 03:00:00,20.95,20.6,20.95,20.2,4499.7,-1.43540669856458
5328,18,2023-12-26 03:00:00,21,20.15,21.05,20.1,11978.35,-2.18446601941749
5329,18,2023-12-27 03:00:00,20,19.7,20.3,19.5,11459.8,-2.23325062034739
5330,18,2023-12-28 03:00:00,19.55,20.1,20.2,19.5,3784.2,2.03045685279188
5331,18,2023-12-29 03:00:00,20.3,20.4,20.6,19.5,2061.85,1.49253731343282
5332,18,2024-01-02 03:00:00,20.2,20.7,20.85,19.8,6848.6,1.47058823529411
5333,18,2024-01-03 03:00:00,20.85,21.3,21.5,20.05,6872.75,2.89855072463769
5334,18,2024-01-04 03:00:00,21.5,21.4,21.5,20.6,11341.25,"0.469483568075102"
5335,18,2024-01-05 03:00:00,21.5,22,22.1,21,7382.1,2.80373831775702
5336,18,2024-01-08 03:00:00,22,21.55,22.15,21.1,15083.4,-2.04545454545454
5337,18,2024-01-09 03:00:00,22.05,21.5,22.25,21.2,7631.05,-0.232018561484926
5338,18,2024-01-10 03:00:00,21.1,20.45,21.2,20.25,27389.7,-4.88372093023256
5339,18,2024-01-11 03:00:00,20.7,20.4,21.6,20.05,10142.25,-0.244498777506119
5340,18,2024-01-12 03:00:00,20.4,21.25,21.5,20.4,3616.3,4.16666666666667
5341,18,2024-01-15 03:00:00,21.45,21.5,21.85,20.75,6942.6,1.17647058823529
5342,18,2024-01-16 03:00:00,21.5,21.15,21.75,20.7,7224.05,-1.6279069767442
