nombre_empresa,fecha_cotizacion,variacion_total_cotizacion,total_noticias_negativas,suma_score_sentimiento_negativas,total_noticias_positivas,suma_score_sentimiento_positivas
MSFTD,2024-10-23 03:00:00,-0.15,8,-3.1163,18,8.1889
MSFTD,2024-10-24 03:00:00,-0.15,9,-4.5484,23,11.588
MSFTD,2024-10-25 03:00:00,"-0.20",16,-7.8965,19,9.4798
MSFTD,2024-10-28 03:00:00,"0.05",10,-4.8146,14,6.6791
MSFTD,2024-10-29 03:00:00,"0.35",12,-6.3714,11,5.788
MSFTD,2024-10-30 03:00:00,"0.10",14,-6.636,16,7.4598
MSFTD,2024-10-31 03:00:00,"-0.40",9,-4.3543,20,12.307
MSFTD,2024-11-01 03:00:00,"0.15",11,-4.9424,12,6.4627
MSFTD,2024-11-04 03:00:00,-0.05,4,-1.5028,14,6.0826
MSFTD,2024-11-05 03:00:00,"0.15",24,-10.7436,22,10.1074
MSFTD,2024-11-06 03:00:00,-0.05,28,-12.0086,75,42.522
MSFTD,2024-11-07 03:00:00,"0.50",30,-14.3938,26,13.958
MSFTD,2024-11-08 03:00:00,-0.05,14,-6.4939,23,10.6106
MSFTD,2024-11-11 03:00:00,-0.15,5,-1.663,41,20.6392
MSFTD,2024-11-12 03:00:00,"0.30",29,-14.4537,43,26.4558
MSFTD,2024-11-13 03:00:00,"0.20",21,-9.6334,44,23.3326
MSFTD,2024-11-14 03:00:00,"0.10",23,-10.0554,37,15.6437
MSFTD,2024-11-15 03:00:00,-0.25,43,-18.8657,30,15.1397
MSFTD,2024-11-19 03:00:00,"-0.10",107,-51.9661,75,33.1623
MSFTD,2024-11-20 03:00:00,"-0.40",124,-60.2625,119,61.3379
MSFTD,2024-11-21 03:00:00,-0.25,138,-63.6157,130,61.7777
MSFTD,2024-11-22 03:00:00,"0.05",104,-50.4027,135,69.2115
MSFTD,2024-11-25 03:00:00,"0.25",118,-55.75,113,56.029
MSFTD,2024-11-26 03:00:00,-0.05,119,-54.5032,118,52.6318
MSFTD,2024-11-27 03:00:00,-0.05,124,-56.4589,107,47.9927
MSFTD,2024-11-28 03:00:00,"-0.30",94,-45.3568,84,42.0131
MSFTD,2024-11-29 03:00:00,"0.15",83,-37.4156,94,47.0402
MSFTD,2024-12-02 03:00:00,"0.10",122,-53.2217,160,80.0082999999999
MSFTD,2024-12-03 03:00:00,"-0.20",110,-49.7799,146,69.7679
MSFTD,2024-12-04 03:00:00,"0.10",93,-46.8604,104,47.9618
MSFTD,2024-12-05 03:00:00,"0.20",118,-54.7798,94,46.631
MSFTD,2024-12-06 03:00:00,"0.05",137,-70.0695,117,61.3032
MSFTD,2024-12-09 03:00:00,"-0.10",114,-57.8439,110,50.8459
MSFTD,2024-12-10 03:00:00,"-0.30",124,-69.1705,105,49.6577
MSFTD,2024-12-11 03:00:00,"0.00",94,-47.1556,77,38.7577
MSFTD,2024-12-12 03:00:00,"0.05",82,-41.3535,92,44.0828
MSFTD,2024-12-13 03:00:00,-0.35,74,-33.4034,80,36.0756
MSFTD,2024-12-16 03:00:00,"0.25",77,-39.3123,85,39.9061
MSFTD,2024-12-17 03:00:00,"0.40",112,-61.9086,83,45.0755
MSFTD,2024-12-18 03:00:00,-0.25,122,-63.9428,90,37.8012
MSFTD,2024-12-19 03:00:00,"0.00",111,-57.2025,77,37.7435
MSFTD,2024-12-20 03:00:00,"0.50",94,-49.8837,92,42.5909
MSFTD,2024-12-23 03:00:00,"0.10",78,-38.2293,68,33.9845
MSFTD,2024-12-24 03:00:00,"-0.20",64,-32.5323,71,36.6217
MSFTD,2024-12-26 03:00:00,-0.25,52,-29.6086,57,28.9051
MSFTD,2024-12-27 03:00:00,-0.35,90,-47.0096,47,21.7785
MSFTD,2024-12-30 03:00:00,"0.20",82,-39.8441,69,35.105
MSFTD,2025-01-02 03:00:00,"-0.10",98,-53.6682,75,33.4364
MSFTD,2025-01-03 03:00:00,"0.10",85,-46.1477,73,35.1163
MSFTD,2025-01-06 03:00:00,"0.25",111,-54.3559,123,61.922
MSFTD,2025-01-07 03:00:00,"-0.20",108,-55.163,97,41.7825
MSFTD,2025-01-08 03:00:00,"-0.40",114,-56.8653,84,38.6399
MSFTD,2025-01-09 03:00:00,"0.15",135,-69.7617,76,35.0849
MSFTD,2025-01-10 03:00:00,"0.10",142,-71.4251,132,56.1951
MSFTD,2025-01-13 03:00:00,-0.15,94,-44.7074,86,41.0131
MSFTD,2025-01-14 03:00:00,"0.25",105,-52.5382,111,55.6402
MSFTD,2025-01-15 03:00:00,"0.10",110,-54.2572,94,43.268
MSFTD,2025-01-16 03:00:00,"0.10",119,-60.7029,95,46.4343
MSFTD,2025-01-17 03:00:00,-0.35,91,-46.5699,103,46.5566
MSFTD,2025-01-20 03:00:00,"-0.10",64,-32.4046,91,42.6255
MSFTD,2025-01-21 03:00:00,-0.15,80,-39.4082,84,37.926
MSFTD,2025-01-22 03:00:00,"0.30",118,-55.1281,99,47.9699
MSFTD,2025-01-23 03:00:00,-0.25,94,-45.1405,122,57.1272
MSFTD,2025-01-24 03:00:00,-0.05,100,-50.4781,69,29.7869
MSFTD,2025-01-27 03:00:00,-0.05,95,-43.8869,86,39.2201
MSFTD,2025-01-28 03:00:00,"0.45",98,-43.6224,106,44.8591
MSFTD,2025-01-29 03:00:00,"0.25",115,-56.7593,106,45.3028
MSFTD,2025-01-30 03:00:00,"-0.40",119,-55.5576,94,44.0942
MSFTD,2025-01-31 03:00:00,-0.25,105,-52.9198,100,50.9342
MSFTD,2025-02-03 03:00:00,"-0.10",92,-40.0818,104,56.4266
MSFTD,2025-02-04 03:00:00,"0.05",109,-54.8683,90,36.4782
MSFTD,2025-02-05 03:00:00,"0.20",109,-48.7367,90,39.5121
MSFTD,2025-02-06 03:00:00,"0.35",103,-49.7209,93,39.784
MSFTD,2025-02-07 03:00:00,-0.25,117,-54.0479,95,42.9884
MSFTD,2025-02-10 03:00:00,"0.10",85,-40.4259,122,62.1139
MSFTD,2025-02-11 03:00:00,"0.15",96,-48.9403,96,48.6485
MSFTD,2025-02-12 03:00:00,"0.25",100,-48.737,105,47.8713
MSFTD,2025-02-13 03:00:00,"-0.10",107,-49.163,94,44.3241
MSFTD,2025-02-14 03:00:00,-0.25,113,-48.2016,128,60.792
MSFTD,2025-02-17 03:00:00,"0.10",78,-38.129,61,28.4993
MSFTD,2025-02-18 03:00:00,"0.05",96,-46.2842,90,40.3762
MSFTD,2025-02-19 03:00:00,"0.15",95,-44.028,102,44.7546
MSFTD,2025-02-20 03:00:00,"-0.10",103,-50.801,96,40.8889
MSFTD,2025-02-21 03:00:00,"-0.30",113,-52.1724,100,39.3705
MSFTD,2025-02-24 03:00:00,"-0.10",95,-47.6691,98,44.5032
MSFTD,2025-02-25 03:00:00,"-0.10",119,-55.8029,91,42.2197
MSFTD,2025-02-26 03:00:00,"0.10",114,-58.7337,106,51.3546
MSFTD,2025-02-27 03:00:00,-0.15,119,-59.4007,111,53.2649
MSFTD,2025-02-28 03:00:00,-0.15,108,-56.2695,82,39.6935
MSFTD,2025-03-05 03:00:00,"0.25",153,-71.7422,122,51.6363
MSFTD,2025-03-06 03:00:00,-0.15,132,-59.4106,104,49.82
MSFTD,2025-03-07 03:00:00,"-0.10",124,-62.3733,102,44.9104
MSFTD,2025-03-10 03:00:00,"-0.40",116,-57.8224,75,31.205
MSFTD,2025-03-11 03:00:00,"0.05",140,-69.7194,104,45.7315
MSFTD,2025-03-12 03:00:00,"0.15",118,-53.276,97,42.7769
MSFTD,2025-03-13 03:00:00,"0.00",123,-60.3657,112,53.216
MSFTD,2025-03-14 03:00:00,"0.00",108,-49.9672,111,51.0889
MSFTD,2025-03-17 03:00:00,"0.05",108,-49.589,86,43.5959
MSFTD,2025-03-18 03:00:00,-0.15,116,-58.261,99,44.963
MSFTD,2025-03-19 03:00:00,"-0.10",131,-64.2977,104,48.2532
MSFTD,2025-03-20 03:00:00,"-0.20",134,-61.7944,100,39.0217
MSFTD,2025-03-21 03:00:00,"0.15",101,-51.6109,85,37.5646
MSFTD,2025-03-25 03:00:00,"0.10",118,-56.9185,95,39.2472
MSFTD,2025-03-26 03:00:00,-0.35,102,-46.9898,92,42.4385
MSFTD,2025-03-27 03:00:00,"0.15",95,-47.5829,91,44.295
MSFTD,2025-03-28 03:00:00,"-0.60",118,-57.3056,120,61.7655
MSFTD,2025-03-31 03:00:00,"-0.20",91,-42.8849,68,29.6524
MSFTD,2025-04-01 03:00:00,"0.20",106,-53.602,110,53.6663
MSFTD,2025-04-03 03:00:00,"0.00",131,-59.1702,83,38.3295
MSFTD,2025-04-04 03:00:00,-0.35,108,-53.657,101,48.4923
MSFTD,2025-04-07 03:00:00,"-0.10",97,-44.6295,99,42.0901
MSFTD,2025-04-08 03:00:00,"0.35",128,-59.2819,98,45.5802
MSFTD,2025-04-09 03:00:00,"0.80",128,-62.349,124,57.6619
MSFTD,2025-04-10 03:00:00,-0.05,125,-65.7079,124,52.8736
MSFTD,2025-04-11 03:00:00,"0.45",126,-62.5792,101,45.9549
MSFTD,2025-04-14 03:00:00,"-1.00",154,-73.7381999999999,98,51.626
MSFTD,2025-04-15 03:00:00,"0.00",104,-51.3861,85,41.3557
MSFTD,2025-04-16 03:00:00,-0.35,62,-28.7334,46,20.374
MSFTD,2025-04-21 03:00:00,"-0.20",47,-22.4536,57,27.7353
MSFTD,2025-04-22 03:00:00,"0.25",102,-52.1834,106,45.1687
MSFTD,2025-04-23 03:00:00,"0.20",101,-49.4198,97,43.8661
MSFTD,2025-04-24 03:00:00,"0.20",118,-62.0434,91,41.9033
MSFTD,2025-04-25 03:00:00,-0.15,118,-60.9628,72,32.8311
MSFTD,2025-04-28 03:00:00,-0.15,100,-44.8269,99,50.1487
MSFTD,2025-04-29 03:00:00,"0.20",99,-44.6587,101,46.1133
MSFTD,2025-04-30 03:00:00,-0.05,97,-46.31,104,48.9567
NVDAD,2023-01-02 03:00:00,"0.06","0",,"0",
NVDAD,2023-01-03 03:00:00,"0.09","0",,"0",
NVDAD,2023-01-04 03:00:00,"0.38","0",,"0",
NVDAD,2023-01-05 03:00:00,-0.22,"0",,"0",
NVDAD,2023-01-06 03:00:00,"0.09","0",,"0",
NVDAD,2023-01-09 03:00:00,"0.35","0",,"0",
NVDAD,2023-01-10 03:00:00,-0.14,"0",,"0",
NVDAD,2023-01-11 03:00:00,"0.03","0",,"0",
NVDAD,2023-01-12 03:00:00,-0.03,"0",,"0",
NVDAD,2023-01-13 03:00:00,"0.07","0",,"0",
NVDAD,2023-01-16 03:00:00,"0.04","0",,"0",
NVDAD,2023-01-17 03:00:00,"0.24","0",,"0",
NVDAD,2023-01-18 03:00:00,-0.35,"0",,"0",
NVDAD,2023-01-19 03:00:00,-0.34,"0",,"0",
NVDAD,2023-01-20 03:00:00,"0.14","0",,"0",
NVDAD,2023-01-23 03:00:00,"0.58","0",,"0",
NVDAD,2023-01-24 03:00:00,-0.25,"0",,"0",
NVDAD,2023-01-25 03:00:00,-0.19,"0",,"0",
NVDAD,2023-01-26 03:00:00,"0.06","0",,"0",
NVDAD,2023-01-27 03:00:00,"0.35","0",,"0",
NVDAD,2023-01-30 03:00:00,-0.02,"0",,"0",
NVDAD,2023-01-31 03:00:00,"0.04","0",,"0",
NVDAD,2023-02-01 03:00:00,"0.19","0",,"0",
NVDAD,2023-02-02 03:00:00,"0.65","0",,"0",
NVDAD,2023-02-03 03:00:00,-0.39,"0",,"0",
NVDAD,2023-02-06 03:00:00,"0.05","0",,"0",
NVDAD,2023-02-07 03:00:00,-0.12,"0",,"0",
NVDAD,2023-02-08 03:00:00,"0.23","0",,"0",
NVDAD,2023-02-09 03:00:00,"0.06","0",,"0",
NVDAD,2023-02-10 03:00:00,-0.15,"0",,"0",
NVDAD,2023-02-13 03:00:00,"0.27","0",,"0",
NVDAD,2023-02-14 03:00:00,"0.39","0",,"0",
NVDAD,2023-02-15 03:00:00,"0.32","0",,"0",
NVDAD,2023-02-16 03:00:00,"0.18","0",,"0",
NVDAD,2023-02-17 03:00:00,"0.55","0",,"0",
NVDAD,2023-02-22 03:00:00,"-0.60","0",,"0",
NVDAD,2023-02-23 03:00:00,"0.19","0",,"0",
NVDAD,2023-02-24 03:00:00,-0.26,"0",,"0",
NVDAD,2023-02-27 03:00:00,"-0.10","0",,"0",
NVDAD,2023-02-28 03:00:00,"-0.10","0",,"0",
NVDAD,2023-03-01 03:00:00,-0.47,"0",,"0",
NVDAD,2023-03-02 03:00:00,"0.57","0",,"0",
NVDAD,2023-03-03 03:00:00,"0.40","0",,"0",
NVDAD,2023-03-06 03:00:00,"-0.20","0",,"0",
NVDAD,2023-03-07 03:00:00,-0.94,"0",,"0",
NVDAD,2023-03-08 03:00:00,"0.70","0",,"0",
NVDAD,2023-03-09 03:00:00,-0.15,"0",,"0",
NVDAD,2023-03-10 03:00:00,-0.59,"0",,"0",
NVDAD,2023-03-13 03:00:00,"-0.10","0",,"0",
NVDAD,2023-03-14 03:00:00,"0.35","0",,"0",
NVDAD,2023-03-15 03:00:00,"0.15","0",,"0",
NVDAD,2023-03-16 03:00:00,"0.55","0",,"0",
NVDAD,2023-03-17 03:00:00,"0.25","0",,"0",
NVDAD,2023-03-20 03:00:00,"-0.20","0",,"0",
NVDAD,2023-03-21 03:00:00,"0.35","0",,"0",
NVDAD,2023-03-22 03:00:00,"0.15","0",,"0",
NVDAD,2023-03-23 03:00:00,-0.25,"0",,"0",
NVDAD,2023-03-27 03:00:00,-0.05,"0",,"0",
NVDAD,2023-03-28 03:00:00,-0.35,"0",,"0",
NVDAD,2023-03-29 03:00:00,"0.35","0",,"0",
NVDAD,2023-03-30 03:00:00,"0.05","0",,"0",
NVDAD,2023-03-31 03:00:00,"0.25","0",,"0",
NVDAD,2023-04-03 03:00:00,"-0.10","0",,"0",
NVDAD,2023-04-04 03:00:00,"-0.20","0",,"0",
NVDAD,2023-04-05 03:00:00,"-0.50","0",,"0",
NVDAD,2023-04-10 03:00:00,"0.25","0",,"0",
NVDAD,2023-04-11 03:00:00,-0.15,"0",,"0",
NVDAD,2023-04-12 03:00:00,"0.10","0",,"0",
NVDAD,2023-04-13 03:00:00,"0.05","0",,"0",
NVDAD,2023-04-14 03:00:00,"-0.10","0",,"0",
NVDAD,2023-04-17 03:00:00,"0.05","0",,"0",
NVDAD,2023-04-18 03:00:00,"0.25","0",,"0",
NVDAD,2023-04-19 03:00:00,"-0.40","0",,"0",
NVDAD,2023-04-20 03:00:00,-0.25,"0",,"0",
NVDAD,2023-04-21 03:00:00,"-0.40","0",,"0",
NVDAD,2023-04-24 03:00:00,"0.00","0",,"0",
NVDAD,2023-04-25 03:00:00,"0.15","0",,"0",
NVDAD,2023-04-26 03:00:00,-0.25,"0",,"0",
NVDAD,2023-04-27 03:00:00,"-0.10","0",,"0",
NVDAD,2023-04-28 03:00:00,"0.00","0",,"0",
NVDAD,2023-05-02 03:00:00,"0.20","0",,"0",
NVDAD,2023-05-03 03:00:00,-0.25,"0",,"0",
NVDAD,2023-05-04 03:00:00,"-0.40","0",,"0",
NVDAD,2023-05-05 03:00:00,"-0.30","0",,"0",
NVDAD,2023-05-08 03:00:00,"0.35","0",,"0",
NVDAD,2023-05-09 03:00:00,-0.35,"0",,"0",
NVDAD,2023-05-10 03:00:00,"0.00","0",,"0",
NVDAD,2023-05-11 03:00:00,-0.25,"0",,"0",
NVDAD,2023-05-12 03:00:00,"0.00","0",,"0",
NVDAD,2023-05-15 03:00:00,-0.45,"0",,"0",
NVDAD,2023-05-16 03:00:00,"0.20","0",,"0",
NVDAD,2023-05-17 03:00:00,"0.05","0",,"0",
NVDAD,2023-05-18 03:00:00,"-0.20","0",,"0",
NVDAD,2023-05-19 03:00:00,"0.80","0",,"0",
NVDAD,2023-05-22 03:00:00,"-0.40","0",,"0",
NVDAD,2023-05-23 03:00:00,"-0.30","0",,"0",
NVDAD,2023-05-24 03:00:00,"0.85","0",,"0",
NVDAD,2023-05-29 03:00:00,"0.35","0",,"0",
NVDAD,2023-05-30 03:00:00,"0.65","0",,"0",
NVDAD,2023-05-31 03:00:00,-1.65,"0",,"0",
NVDAD,2023-06-01 03:00:00,"0.05","0",,"0",
NVDAD,2023-06-02 03:00:00,"0.15","0",,"0",
NVDAD,2023-06-05 03:00:00,"-0.70","0",,"0",
NVDAD,2023-06-06 03:00:00,"0.05","0",,"0",
NVDAD,2023-06-07 03:00:00,-0.15,"0",,"0",
NVDAD,2023-06-08 03:00:00,"-0.20","0",,"0",
NVDAD,2023-06-09 03:00:00,"0.05","0",,"0",
NVDAD,2023-06-12 03:00:00,"-0.20","0",,"0",
NVDAD,2023-06-13 03:00:00,"0.80","0",,"0",
NVDAD,2023-06-14 03:00:00,"0.70","0",,"0",
NVDAD,2023-06-15 03:00:00,"-0.50","0",,"0",
NVDAD,2023-06-16 03:00:00,"0.20","0",,"0",
NVDAD,2023-06-21 03:00:00,-1.05,"0",,"0",
NVDAD,2023-06-22 03:00:00,-0.05,"0",,"0",
NVDAD,2023-06-23 03:00:00,"-1.00","0",,"0",
NVDAD,2023-06-26 03:00:00,-1.05,"0",,"0",
NVDAD,2023-06-27 03:00:00,"1.10","0",,"0",
NVDAD,2023-06-28 03:00:00,-0.05,"0",,"0",
NVDAD,2023-06-29 03:00:00,"-1.10","0",,"0",
NVDAD,2023-06-30 03:00:00,"0.20","0",,"0",
NVDAD,2023-07-03 03:00:00,-0.05,"0",,"0",
NVDAD,2023-07-04 03:00:00,"0.55","0",,"0",
NVDAD,2023-07-05 03:00:00,-0.65,"0",,"0",
NVDAD,2023-07-06 03:00:00,"-0.10","0",,"0",
NVDAD,2023-07-07 03:00:00,"-0.50","0",,"0",
NVDAD,2023-07-10 03:00:00,"-0.20","0",,"0",
NVDAD,2023-07-11 03:00:00,1.55,"0",,"0",
NVDAD,2023-07-12 03:00:00,"0.30","0",,"0",
NVDAD,2023-07-13 03:00:00,"0.25","0",,"0",
NVDAD,2023-07-14 03:00:00,"-0.30","0",,"0",
NVDAD,2023-07-17 03:00:00,"0.40","0",,"0",
NVDAD,2023-07-18 03:00:00,"-0.90","0",,"0",
NVDAD,2023-07-19 03:00:00,-0.85,"0",,"0",
NVDAD,2023-07-20 03:00:00,-0.35,"0",,"0",
NVDAD,2023-07-21 03:00:00,"0.00","0",,"0",
NVDAD,2023-07-24 03:00:00,"0.05","0",,"0",
NVDAD,2023-07-25 03:00:00,-0.25,"0",,"0",
NVDAD,2023-07-26 03:00:00,-0.25,"0",,"0",
NVDAD,2023-07-27 03:00:00,"0.40","0",,"0",
NVDAD,2023-07-28 03:00:00,"0.65","0",,"0",
NVDAD,2023-07-31 03:00:00,-0.05,"0",,"0",
NVDAD,2023-08-01 03:00:00,"0.15","0",,"0",
NVDAD,2023-08-02 03:00:00,"0.05","0",,"0",
NVDAD,2023-08-03 03:00:00,-1.25,"0",,"0",
NVDAD,2023-08-04 03:00:00,"0.00","0",,"0",
NVDAD,2023-08-07 03:00:00,"-0.40","0",,"0",
NVDAD,2023-08-08 03:00:00,"-0.90","0",,"0",
NVDAD,2023-08-09 03:00:00,"-0.50","0",,"0",
NVDAD,2023-08-10 03:00:00,"0.30","0",,"0",
NVDAD,2023-08-11 03:00:00,"-0.20","0",,"0",
NVDAD,2023-08-14 03:00:00,"0.95","0",,"0",
NVDAD,2023-08-15 03:00:00,1.35,"0",,"0",
NVDAD,2023-08-16 03:00:00,"-1.60","0",,"0",
NVDAD,2023-08-17 03:00:00,"0.20","0",,"0",
NVDAD,2023-08-18 03:00:00,"0.70","0",,"0",
NVDAD,2023-08-22 03:00:00,"-0.10","0",,"0",
NVDAD,2023-08-23 03:00:00,"0.90","0",,"0",
NVDAD,2023-08-24 03:00:00,"0.00","0",,"0",
NVDAD,2023-08-25 03:00:00,"-0.90","0",,"0",
NVDAD,2023-08-28 03:00:00,"0.95","0",,"0",
NVDAD,2023-08-29 03:00:00,"0.25","0",,"0",
NVDAD,2023-08-30 03:00:00,"0.80","0",,"0",
NVDAD,2023-08-31 03:00:00,"0.35","0",,"0",
NVDAD,2023-09-01 03:00:00,"1.20","0",,"0",
NVDAD,2023-09-04 03:00:00,"-0.20","0",,"0",
NVDAD,2023-09-05 03:00:00,"1.30","0",,"0",
NVDAD,2023-09-06 03:00:00,-0.35,"0",,"0",
NVDAD,2023-09-07 03:00:00,-0.35,"0",,"0",
NVDAD,2023-09-08 03:00:00,"0.15","0",,"0",
NVDAD,2023-09-11 03:00:00,"-0.30","0",,"0",
NVDAD,2023-09-12 03:00:00,"0.45","0",,"0",
NVDAD,2023-09-13 03:00:00,"0.95","0",,"0",
NVDAD,2023-09-14 03:00:00,"-0.50","0",,"0",
NVDAD,2023-09-15 03:00:00,"-0.50","0",,"0",
NVDAD,2023-09-18 03:00:00,"0.00","0",,"0",
NVDAD,2023-09-19 03:00:00,"0.15","0",,"0",
NVDAD,2023-09-20 03:00:00,-0.45,"0",,"0",
NVDAD,2023-09-21 03:00:00,-0.15,"0",,"0",
NVDAD,2023-09-22 03:00:00,"0.00","0",,"0",
NVDAD,2023-09-25 03:00:00,"0.25","0",,"0",
NVDAD,2023-09-26 03:00:00,"-0.70","0",,"0",
NVDAD,2023-09-27 03:00:00,"0.85","0",,"0",
NVDAD,2023-09-28 03:00:00,"0.80","0",,"0",
NVDAD,2023-09-29 03:00:00,"-0.10","0",,"0",
NVDAD,2023-10-02 03:00:00,"0.55","0",,"0",
NVDAD,2023-10-03 03:00:00,"-0.50","0",,"0",
NVDAD,2023-10-04 03:00:00,"0.00","0",,"0",
NVDAD,2023-10-05 03:00:00,"0.60","0",,"0",
NVDAD,2023-10-06 03:00:00,"0.40","0",,"0",
NVDAD,2023-10-09 03:00:00,"-1.40","0",,"0",
NVDAD,2023-10-10 03:00:00,"0.90","0",,"0",
NVDAD,2023-10-11 03:00:00,-0.55,"0",,"0",
NVDAD,2023-10-12 03:00:00,-0.15,"0",,"0",
NVDAD,2023-10-17 03:00:00,"0.00","0",,"0",
NVDAD,2023-10-18 03:00:00,-0.75,"0",,"0",
NVDAD,2023-10-19 03:00:00,"0.10","0",,"0",
NVDAD,2023-10-20 03:00:00,-1.05,"0",,"0",
NVDAD,2023-10-23 03:00:00,-0.35,"0",,"0",
NVDAD,2023-10-24 03:00:00,"0.00","0",,"0",
NVDAD,2023-10-25 03:00:00,"-1.10","0",,"0",
NVDAD,2023-10-26 03:00:00,"-1.50","0",,"0",
NVDAD,2023-10-27 03:00:00,"0.30","0",,"0",
NVDAD,2023-10-30 03:00:00,-0.05,"0",,"0",
NVDAD,2023-10-31 03:00:00,"0.25","0",,"0",
NVDAD,2023-11-01 03:00:00,"0.95","0",,"0",
NVDAD,2023-11-02 03:00:00,"0.30","0",,"0",
NVDAD,2023-11-03 03:00:00,"0.80","0",,"0",
NVDAD,2023-11-07 03:00:00,"0.10","0",,"0",
NVDAD,2023-11-08 03:00:00,-0.45,"0",,"0",
NVDAD,2023-11-09 03:00:00,"0.35","0",,"0",
NVDAD,2023-11-10 03:00:00,-0.65,"0",,"0",
NVDAD,2023-11-13 03:00:00,"0.80","0",,"0",
NVDAD,2023-11-14 03:00:00,"0.50","0",,"0",
NVDAD,2023-11-15 03:00:00,-0.85,"0",,"0",
NVDAD,2023-11-16 03:00:00,-0.15,"0",,"0",
NVDAD,2023-11-17 03:00:00,-0.35,"0",,"0",
NVDAD,2023-11-21 03:00:00,-0.95,"0",,"0",
NVDAD,2023-11-22 03:00:00,"-0.70","0",,"0",
NVDAD,2023-11-23 03:00:00,"-0.90","0",,"0",
NVDAD,2023-11-24 03:00:00,"0.15","0",,"0",
NVDAD,2023-11-27 03:00:00,"0.25","0",,"0",
NVDAD,2023-11-28 03:00:00,-0.05,"0",,"0",
NVDAD,2023-11-29 03:00:00,"0.15","0",,"0",
NVDAD,2023-11-30 03:00:00,"-1.00","0",,"0",
NVDAD,2023-12-01 03:00:00,1.15,"0",,"0",
NVDAD,2023-12-04 03:00:00,-1.15,"0",,"0",
NVDAD,2023-12-05 03:00:00,"-0.30","0",,"0",
NVDAD,2023-12-06 03:00:00,"-0.10","0",,"0",
NVDAD,2023-12-07 03:00:00,-0.05,"0",,"0",
NVDAD,2023-12-11 03:00:00,1.05,"0",,"0",
NVDAD,2023-12-12 03:00:00,"0.50","0",,"0",
NVDAD,2023-12-13 03:00:00,"-0.50","0",,"0",
NVDAD,2023-12-14 03:00:00,"0.65","0",,"0",
NVDAD,2023-12-15 03:00:00,"0.30","0",,"0",
NVDAD,2023-12-18 03:00:00,"0.10","0",,"0",
NVDAD,2023-12-19 03:00:00,-0.45,"0",,"0",
NVDAD,2023-12-20 03:00:00,"0.05","0",,"0",
NVDAD,2023-12-21 03:00:00,"0.20","0",,"0",
NVDAD,2023-12-22 03:00:00,"0.05","0",,"0",
NVDAD,2023-12-26 03:00:00,-0.15,"0",,"0",
NVDAD,2023-12-27 03:00:00,"-1.10","0",,"0",
NVDAD,2023-12-28 03:00:00,"0.10","0",,"0",
NVDAD,2023-12-29 03:00:00,"0.10","0",,"0",
NVDAD,2024-01-02 03:00:00,"-0.90",9,-4.614,6,2.2226
NVDAD,2024-01-03 03:00:00,"0.10",10,-5.243,12,5.8712
NVDAD,2024-01-04 03:00:00,"0.15",8,-4.7588,5,1.9421
NVDAD,2024-01-05 03:00:00,"0.30",9,-4.4207,6,3.5364
NVDAD,2024-01-08 03:00:00,"0.60",15,-7.1846,8,4.9633
NVDAD,2024-01-09 03:00:00,"1.50",10,-4.9215,3,1.0322
NVDAD,2024-01-10 03:00:00,"0.00",18,-9.3851,11,5.0105
NVDAD,2024-01-11 03:00:00,"0.15",16,-9.5683,17,8.8567
NVDAD,2024-01-12 03:00:00,-0.55,18,-9.888,11,5.5432
NVDAD,2024-01-15 03:00:00,"0.15",3,-2.0307,5,2.2293
NVDAD,2024-01-16 03:00:00,"0.55",7,-2.2334,25,13.2108
NVDAD,2024-01-17 03:00:00,"0.75",12,-6.9645,10,4.6495
NVDAD,2024-01-18 03:00:00,-1.15,15,-6.7877,5,2.587
NVDAD,2024-01-19 03:00:00,1.25,8,-3.4494,11,3.9504
NVDAD,2024-01-22 03:00:00,-0.85,7,-4.2676,9,4.2641
NVDAD,2024-01-23 03:00:00,-1.15,8,-4.0796,18,9.1768
NVDAD,2024-01-24 03:00:00,"1.00",13,-6.0889,20,9.4701
NVDAD,2024-01-25 03:00:00,"0.00",9,-3.4692,9,3.6128
NVDAD,2024-01-26 03:00:00,"-0.50",12,-7.3682,6,3.0123
NVDAD,2024-01-29 03:00:00,"0.00",16,-10.1757,7,3.098
NVDAD,2024-01-30 03:00:00,"-0.20",10,-4.988,7,2.0681
NVDAD,2024-01-31 03:00:00,-0.45,16,-8.4103,10,5.4071
NVDAD,2024-02-01 03:00:00,"0.30",6,-2.6565,5,2.2898
NVDAD,2024-02-02 03:00:00,1.25,13,-5.4187,9,4.652
NVDAD,2024-02-05 03:00:00,"2.00",13,-7.5955,11,7.5165
NVDAD,2024-02-06 03:00:00,-0.85,18,-9.9526,12,5.1341
NVDAD,2024-02-07 03:00:00,"-0.40",19,-11.2641,19,9.5377
NVDAD,2024-02-08 03:00:00,"-0.30",4,-2.2802,14,7.3311
NVDAD,2024-02-09 03:00:00,"0.00",14,-5.3802,14,7.1612
NVDAD,2024-02-14 03:00:00,"0.30",15,-7.7783,13,7.5327
NVDAD,2024-02-15 03:00:00,-0.75,14,-8.5731,13,5.9948
NVDAD,2024-02-16 03:00:00,"0.20",21,-11.0887,12,6.1036
NVDAD,2024-02-19 03:00:00,"-0.60",5,-2.5514,4,1.3447
NVDAD,2024-02-20 03:00:00,-1.25,17,-11.2136,15,7.3468
